Filename,Label
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk29.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk3.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk30.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk31.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk32.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk33.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk34.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk35.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk36.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk37.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk38.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk39.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk4.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk40.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk41.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk42.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk43.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk44.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk45.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk46.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk47.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk48.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk49.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk5.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk50.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk51.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk52.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk53.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk54.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk55.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk56.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk57.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk58.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk59.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk6.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk60.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk7.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk8.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0220210823_chunk9.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk1.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk10.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk11.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk12.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk13.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk14.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk15.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk16.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk17.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk18.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk19.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk2.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk20.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk21.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk22.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk23.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk24.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk25.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk26.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk27.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk28.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk29.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk3.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk30.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk31.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk32.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk33.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk34.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk35.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk36.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk37.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk38.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk39.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk4.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk40.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk41.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk42.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk43.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk44.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk45.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk46.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk47.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk48.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk49.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk5.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk50.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk51.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk52.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk53.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk54.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk55.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk56.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk57.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk58.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk59.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk6.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk60.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk61.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk7.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk8.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0320210823_chunk9.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk1.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk10.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk11.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk12.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk13.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk14.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk15.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk16.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk17.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk18.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk19.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk2.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk20.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk21.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk22.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk23.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk24.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk25.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk26.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk27.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk28.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk29.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk3.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk30.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk31.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk32.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk33.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk34.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk35.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk36.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk37.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk38.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk39.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk4.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk40.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk41.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk42.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk43.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk44.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk45.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk46.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk47.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk48.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk49.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk5.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk50.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk51.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk52.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk53.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk54.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk55.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk56.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk57.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk58.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk59.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk6.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk60.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk7.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk8.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0420210823_chunk9.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0520210823_chunk1.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0520210823_chunk10.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0520210823_chunk11.wav,1
/home/distasiom/Documents/Summer2024/data/ESCAPEII_DADS_only/d306sA1r01p0520210823_chunk12.wav,1
